id_venda,data,id_cliente,id_vendedor,produto,valor
4575,2024-05-27,48,20,Notebook,3567
4576,2024-03-22,87,14,Mesa,1028
4577,2024-05-08,48,18,Cadeira,936
4578,2024-01-30,61,2,Teclado,388
4579,2024-05-05,140,2,Mouse,319
4580,2024-04-06,78,3,Teclado,283
4581,2024-01-24,184,5,Cadeira,967
4582,2024-01-14,18,16,Mouse,177
4583,2024-02-05,155,15,Teclado,200
4584,2024-01-24,28,12,Mesa,887
4585,2024-04-04,80,9,Mouse,208
4586,2024-02-24,180,14,Notebook,3629
4587,2024-01-24,16,16,Teclado,242
4588,2024-05-31,77,11,Mouse,89
4589,2024-01-26,186,6,Mesa,859
4590,2024-03-20,137,10,Mouse,95
4591,2024-06-14,26,8,Mouse,117
4592,2024-03-05,28,16,Mesa,940
4593,2024-03-15,105,3,Teclado,263
4594,2024-06-27,77,2,Monitor,1463
4595,2024-06-11,164,16,Teclado,249
4596,2024-02-12,9,19,Cadeira,936
4597,2024-01-29,175,9,Mesa,861
4598,2024-06-13,51,16,Teclado,265
4599,2024-03-21,76,4,Mouse,192
4600,2024-02-23,122,10,Mesa,872
4601,2024-02-08,185,19,Notebook,3534
4602,2024-02-11,32,13,Teclado,221
4603,2024-06-04,195,18,Mesa,1016
4604,2024-01-29,57,15,Teclado,271
4605,2024-06-19,54,4,Mesa,986
4606,2024-05-10,116,9,Mouse,285
4607,2024-05-17,144,4,Notebook,3544
4608,2024-05-21,62,16,Notebook,3474
4609,2024-06-23,84,15,Cadeira,766
4610,2024-02-11,56,2,Mesa,1019
4611,2024-04-03,23,14,Teclado,178
4612,2024-06-08,17,3,Notebook,3637
4613,2024-02-01,166,4,Notebook,3516
4614,2024-06-18,200,1,Monitor,1534
4615,2024-06-08,158,9,Monitor,1506
4616,2024-01-26,186,17,Notebook,3521
4617,2024-04-24,78,14,Mesa,863
4618,2024-05-08,22,17,Cadeira,999
4619,2024-02-25,108,1,Notebook,3488
4620,2024-05-01,17,10,Mouse,213
4621,2024-04-15,15,16,Teclado,167
4622,2024-05-09,114,19,Cadeira,972
4623,2024-03-21,48,3,Mouse,144
4624,2024-06-06,160,12,Cadeira,851
4625,2024-04-29,113,3,Mouse,89
4626,2024-02-21,168,15,Teclado,266
4627,2024-03-31,97,17,Teclado,323
4628,2024-05-16,185,18,Monitor,1566
4629,2024-01-22,186,7,Mesa,1022
4630,2024-02-03,91,19,Mouse,73
4631,2024-04-19,16,7,Monitor,1533
4632,2024-02-18,156,5,Mouse,292
4633,2024-05-08,98,8,Monitor,1597
4634,2024-03-13,111,16,Teclado,288
4635,2024-03-24,1,16,Cadeira,863
4636,2024-02-22,41,19,Monitor,1514
4637,2024-04-09,48,15,Mouse,305
4638,2024-05-03,159,7,Mouse,215
4639,2024-06-16,164,5,Mesa,1016
4640,2024-02-14,108,11,Teclado,193
4641,2024-05-16,161,10,Mouse,294
4642,2024-04-14,161,9,Notebook,3567
4643,2024-05-29,103,1,Cadeira,849
4644,2024-05-25,128,20,Monitor,1467
4645,2024-04-15,151,1,Mesa,1024
4646,2024-02-12,188,8,Cadeira,908
4647,2024-06-15,30,3,Teclado,277
4648,2024-05-13,45,2,Mesa,1076
4649,2024-02-17,80,4,Monitor,1616
4650,2024-05-05,39,19,Monitor,1487
4651,2024-01-07,45,11,Notebook,3656
4652,2024-01-16,78,5,Teclado,324
4653,2024-05-08,81,10,Mesa,1047
4654,2024-04-24,140,8,Mesa,985
4655,2024-02-06,93,13,Mouse,173
4656,2024-06-13,32,5,Notebook,3663
4657,2024-05-04,184,12,Notebook,3642
4658,2024-03-21,24,13,Mesa,1099
4659,2024-03-02,116,8,Mesa,862
4660,2024-03-12,13,15,Cadeira,804
4661,2024-05-04,148,13,Cadeira,837
4662,2024-06-09,79,1,Cadeira,834
4663,2024-03-06,56,6,Notebook,3558
4664,2024-01-30,53,11,Mouse,112
4665,2024-01-20,68,13,Monitor,1581
4666,2024-03-22,182,20,Cadeira,820
4667,2024-04-16,34,1,Mouse,257
4668,2024-05-31,28,11,Teclado,161
4669,2024-05-11,50,11,Cadeira,808
4670,2024-02-06,130,8,Monitor,1654
4671,2024-05-11,111,3,Teclado,331
4672,2024-03-17,94,19,Teclado,193
4673,2024-03-29,154,12,Monitor,1465
4674,2024-05-25,179,6,Cadeira,883
4675,2024-03-28,47,8,Notebook,3463
4676,2024-06-24,26,5,Monitor,1564
4677,2024-02-02,84,10,Monitor,1561
4678,2024-02-27,106,16,Monitor,1572
4679,2024-01-28,92,12,Teclado,207
4680,2024-02-04,120,17,Mouse,228
4681,2024-05-04,75,6,Notebook,3677
4682,2024-05-17,122,9,Cadeira,978
4683,2024-03-05,189,10,Cadeira,918
4684,2024-02-11,151,20,Mouse,189
4685,2024-03-25,165,14,Monitor,1484
4686,2024-05-16,41,14,Notebook,3695
4687,2024-04-20,52,17,Cadeira,759
4688,2024-01-15,82,16,Mesa,930
4689,2024-03-09,177,4,Cadeira,992
4690,2024-04-14,155,2,Monitor,1683
4691,2024-05-29,134,16,Mesa,1007
4692,2024-03-04,74,1,Mouse,113
4693,2024-02-10,66,3,Notebook,3632
4694,2024-03-11,24,11,Mouse,140
4695,2024-02-25,166,16,Mouse,87
4696,2024-05-30,28,18,Notebook,3532
4697,2024-01-25,156,15,Notebook,3528
4698,2024-04-14,117,9,Cadeira,980
4699,2024-05-13,114,12,Cadeira,985
4700,2024-04-28,194,18,Notebook,3535
4701,2024-06-10,61,5,Mesa,1016
4702,2024-01-09,174,8,Teclado,191
4703,2024-02-29,69,3,Cadeira,998
4704,2024-05-04,114,2,Teclado,397
4705,2024-02-18,75,19,Mesa,1031
4706,2024-02-20,171,8,Notebook,3573
4707,2024-03-10,59,2,Mesa,879
4708,2024-02-06,130,19,Cadeira,769
4709,2024-01-31,15,1,Mouse,195
4710,2024-06-17,105,13,Notebook,3545
4711,2024-03-02,165,20,Monitor,1574
4712,2024-04-02,199,17,Teclado,191
4713,2024-01-14,148,3,Mesa,938
4714,2024-06-12,98,9,Notebook,3536
4715,2024-06-12,35,5,Mesa,854
4716,2024-03-19,162,6,Notebook,3499
4717,2024-01-08,31,4,Cadeira,790
4718,2024-06-02,127,17,Cadeira,843
4719,2024-02-05,19,16,Cadeira,989
4720,2024-02-17,196,16,Mesa,1016
4721,2024-03-25,24,11,Monitor,1506
4722,2024-01-28,84,2,Cadeira,968
4723,2024-02-20,167,17,Notebook,3634
4724,2024-04-13,92,15,Cadeira,983
4725,2024-06-18,182,18,Mouse,234
4726,2024-04-10,167,10,Cadeira,884
4727,2024-01-29,145,6,Mesa,982
4728,2024-05-06,147,16,Monitor,1656
4729,2024-03-22,118,5,Mouse,120
4730,2024-01-10,176,12,Mesa,955
4731,2024-04-15,163,6,Mesa,985
4732,2024-06-15,160,14,Mesa,1033
4733,2024-01-01,175,16,Notebook,3650
4734,2024-02-08,47,7,Mesa,860
4735,2024-01-21,192,2,Notebook,3599
4736,2024-03-05,174,6,Mesa,947
4737,2024-01-15,103,9,Teclado,248
4738,2024-05-11,121,7,Mouse,274
4739,2024-03-01,163,2,Teclado,288
4740,2024-05-27,94,19,Mesa,1037
4741,2024-05-17,145,8,Mouse,165
4742,2024-03-27,42,11,Mouse,175
4743,2024-04-14,111,4,Monitor,1592
4744,2024-02-03,29,16,Teclado,315
4745,2024-05-03,198,18,Monitor,1450
4746,2024-04-19,124,13,Mouse,115
4747,2024-06-24,17,5,Notebook,3691
4748,2024-02-02,14,2,Mouse,157
4749,2024-04-07,152,11,Monitor,1620
4750,2024-03-01,185,1,Teclado,381
4751,2024-01-10,50,13,Mesa,871
4752,2024-03-24,57,5,Mesa,852
4753,2024-03-05,189,18,Teclado,291
4754,2024-03-17,104,14,Mesa,979
4755,2024-01-01,39,13,Mesa,910
4756,2024-05-12,183,7,Monitor,1609
4757,2024-03-20,96,8,Teclado,389
4758,2024-01-15,36,18,Cadeira,787
4759,2024-01-28,114,7,Notebook,3674
4760,2024-01-23,37,20,Notebook,3495
4761,2024-04-18,14,17,Mesa,1019
4762,2024-04-16,155,16,Notebook,3583
4763,2024-05-24,123,11,Teclado,190
4764,2024-04-22,83,19,Teclado,380
4765,2024-04-07,159,1,Mouse,222
4766,2024-05-20,73,8,Mouse,295
4767,2024-05-21,102,1,Notebook,3588
4768,2024-05-18,81,9,Cadeira,859
4769,2024-01-28,83,19,Mouse,298
4770,2024-02-11,44,9,Mouse,110
4771,2024-04-08,68,10,Teclado,348
4772,2024-03-01,48,11,Cadeira,806
4773,2024-05-02,57,1,Mesa,1023
4774,2024-03-04,75,20,Notebook,3572
4775,2024-01-31,22,8,Mouse,309
4776,2024-03-21,132,20,Cadeira,835
4777,2024-01-10,200,12,Cadeira,925
4778,2024-01-08,46,1,Notebook,3512
4779,2024-05-28,187,10,Cadeira,788
4780,2024-02-28,162,4,Cadeira,887
4781,2024-06-26,11,15,Cadeira,962
4782,2024-01-30,31,19,Mouse,267
4783,2024-05-24,139,6,Notebook,3690
4784,2024-01-20,120,5,Cadeira,942
4785,2024-02-17,56,5,Cadeira,975
4786,2024-05-09,38,18,Mouse,256
4787,2024-02-06,21,3,Notebook,3655
4788,2024-05-08,110,2,Teclado,313
4789,2024-05-11,94,4,Mouse,96
4790,2024-04-09,138,18,Notebook,3650
4791,2024-02-23,154,9,Cadeira,932
4792,2024-05-01,136,19,Notebook,3647
4793,2024-01-25,8,10,Notebook,3672
4794,2024-05-10,188,15,Mesa,930
4795,2024-01-09,72,1,Notebook,3630
4796,2024-02-03,119,11,Teclado,256
4797,2024-02-12,34,14,Notebook,3637
4798,2024-03-14,144,10,Teclado,338
4799,2024-04-03,105,19,Cadeira,785
4800,2024-01-22,141,16,Teclado,234
4801,2024-03-10,87,8,Cadeira,904
4802,2024-05-09,150,2,Cadeira,918
4803,2024-04-03,155,7,Teclado,177
4804,2024-02-01,64,19,Mouse,85
4805,2024-04-15,2,7,Monitor,1484
4806,2024-05-23,109,15,Notebook,3613
4807,2024-01-01,26,8,Mesa,1033
4808,2024-03-12,83,14,Monitor,1548
4809,2024-06-24,107,1,Notebook,3686
4810,2024-02-19,69,13,Notebook,3596
4811,2024-05-20,97,3,Cadeira,934
4812,2024-01-15,30,6,Notebook,3662
4813,2024-02-22,8,19,Mesa,971
4814,2024-06-20,38,15,Notebook,3610
4815,2024-01-08,189,4,Teclado,172
4816,2024-03-14,81,3,Monitor,1568
4817,2024-02-15,108,4,Teclado,212
4818,2024-03-09,65,5,Mesa,919
4819,2024-04-23,67,18,Notebook,3673
4820,2024-05-26,174,10,Mesa,999
4821,2024-06-14,90,8,Cadeira,944
4822,2024-05-02,95,12,Teclado,376
4823,2024-05-18,72,3,Teclado,229
4824,2024-04-26,43,18,Mouse,303
4825,2024-02-12,187,8,Notebook,3508
4826,2024-01-20,46,1,Cadeira,902
4827,2024-05-27,200,14,Teclado,166
4828,2024-01-21,125,13,Teclado,188
4829,2024-03-22,163,12,Cadeira,826
4830,2024-02-26,39,3,Mesa,941
4831,2024-06-26,51,18,Mesa,1052
4832,2024-03-14,4,13,Notebook,3651
4833,2024-04-07,121,15,Mouse,236
4834,2024-06-02,80,10,Teclado,173
4835,2024-06-06,77,1,Mouse,235
4836,2024-04-19,179,6,Mesa,937
4837,2024-04-24,133,9,Mesa,1074
4838,2024-06-07,55,10,Monitor,1658
4839,2024-02-11,20,15,Notebook,3634
4840,2024-03-08,152,9,Monitor,1493
4841,2024-03-10,164,14,Monitor,1485
4842,2024-03-18,34,11,Monitor,1548
4843,2024-03-30,122,7,Notebook,3519
4844,2024-04-20,109,2,Notebook,3571
4845,2024-04-21,126,14,Cadeira,873
4846,2024-04-12,54,6,Mouse,149
4847,2024-05-24,162,5,Mouse,114
4848,2024-01-19,145,5,Cadeira,969
4849,2024-06-27,133,19,Cadeira,982
4850,2024-03-10,89,19,Mesa,1073
4851,2024-03-03,146,6,Monitor,1603
4852,2024-03-15,183,10,Cadeira,888
4853,2024-06-06,53,14,Teclado,329
4854,2024-06-01,50,17,Mouse,222
4855,2024-04-13,72,3,Cadeira,780
4856,2024-03-15,173,1,Teclado,234
4857,2024-05-07,141,10,Teclado,194
4858,2024-06-02,16,3,Teclado,396
4859,2024-02-25,13,5,Mesa,964
4860,2024-01-22,20,19,Mesa,916
4861,2024-03-29,66,10,Teclado,225
4862,2024-01-19,47,16,Mesa,1092
4863,2024-06-07,147,1,Monitor,1489
4864,2024-01-26,173,6,Teclado,323
4865,2024-06-18,165,9,Monitor,1631
4866,2024-06-17,122,5,Monitor,1490
4867,2024-01-23,54,14,Teclado,366
4868,2024-02-16,6,10,Mouse,189
4869,2024-01-13,14,2,Teclado,230
4870,2024-03-06,132,5,Teclado,187
4871,2024-05-23,86,1,Mesa,949
4872,2024-03-13,183,10,Teclado,313
4873,2024-06-04,162,9,Mouse,280
4874,2024-03-17,27,3,Mesa,1021
4875,2024-06-11,7,15,Notebook,3506
4876,2024-06-17,131,4,Notebook,3515
4877,2024-01-31,175,13,Monitor,1658
4878,2024-03-25,2,6,Monitor,1479
4879,2024-06-08,80,20,Mouse,308
4880,2024-02-28,153,17,Cadeira,759
4881,2024-02-10,60,5,Notebook,3676
4882,2024-04-21,24,15,Monitor,1510
4883,2024-04-05,15,8,Notebook,3640
4884,2024-06-16,95,5,Mouse,313
4885,2024-05-01,142,13,Mouse,105
4886,2024-06-04,182,1,Cadeira,803
4887,2024-06-13,134,1,Cadeira,846
4888,2024-04-14,81,7,Mesa,1042
4889,2024-03-14,18,5,Mouse,279
4890,2024-05-11,20,14,Monitor,1453
4891,2024-04-08,115,15,Notebook,3632
4892,2024-05-05,190,17,Teclado,203
4893,2024-05-17,40,18,Cadeira,860
4894,2024-06-23,39,7,Teclado,240
4895,2024-03-15,180,18,Monitor,1538
4896,2024-01-14,32,19,Cadeira,813
4897,2024-02-07,124,20,Teclado,268
4898,2024-05-19,108,7,Monitor,1541
4899,2024-02-14,27,8,Notebook,3694
4900,2024-05-24,110,13,Monitor,1599
4901,2024-06-11,180,18,Mesa,1083
4902,2024-03-15,97,11,Cadeira,902
4903,2024-06-17,191,9,Mouse,150
4904,2024-01-29,74,1,Notebook,3508
4905,2024-01-18,191,8,Teclado,334
4906,2024-01-20,17,12,Cadeira,931
4907,2024-01-14,49,2,Mouse,113
4908,2024-06-10,81,15,Monitor,1629
4909,2024-06-25,116,18,Mouse,145
4910,2024-02-23,23,17,Cadeira,893
4911,2024-01-31,98,15,Cadeira,850
4912,2024-02-27,72,20,Mesa,974
4913,2024-04-13,141,20,Mesa,865
4914,2024-06-18,151,9,Mouse,278
4915,2024-05-07,57,3,Monitor,1504
4916,2024-06-06,190,20,Mouse,258
4917,2024-01-25,182,19,Cadeira,844
4918,2024-01-19,148,18,Cadeira,828
4919,2024-05-15,86,20,Teclado,226
4920,2024-01-03,180,8,Mesa,889
4921,2024-03-26,23,1,Teclado,368
4922,2024-05-24,105,15,Notebook,3470
4923,2024-05-21,163,19,Cadeira,815
4924,2024-01-09,67,10,Teclado,285
4925,2024-04-03,34,12,Mouse,303
4926,2024-05-28,33,6,Mesa,1048
4927,2024-06-13,46,13,Mesa,859
4928,2024-05-18,81,4,Monitor,1634
4929,2024-01-20,173,13,Mouse,201
4930,2024-02-04,147,17,Monitor,1492
4931,2024-02-22,87,1,Teclado,254
4932,2024-06-23,15,5,Notebook,3677
4933,2024-04-19,123,17,Mouse,296
4934,2024-06-28,121,18,Mouse,132
4935,2024-05-15,78,7,Mouse,240
4936,2024-01-04,66,16,Monitor,1644
4937,2024-06-03,39,8,Teclado,399
4938,2024-06-20,18,12,Mouse,151
4939,2024-06-16,198,14,Mouse,319
4940,2024-04-11,187,19,Mesa,900
4941,2024-02-16,160,11,Notebook,3687
4942,2024-04-03,21,12,Mesa,905
4943,2024-06-20,168,13,Mesa,1020
4944,2024-02-17,27,8,Notebook,3601
4945,2024-03-31,2,1,Teclado,373
4946,2024-06-28,97,9,Mesa,883
4947,2024-03-24,39,2,Teclado,208
4948,2024-03-08,56,14,Mesa,979
4949,2024-05-18,107,13,Cadeira,879
4950,2024-05-04,127,16,Notebook,3587
4951,2024-03-13,13,2,Mesa,1000
4952,2024-01-04,126,4,Cadeira,892
4953,2024-03-16,184,12,Monitor,1567
4954,2024-03-13,194,16,Cadeira,953
4955,2024-03-17,56,10,Mouse,197
4956,2024-02-17,28,3,Mesa,1084
4957,2024-06-02,64,4,Cadeira,766
4958,2024-04-11,71,6,Teclado,231
4959,2024-04-15,192,5,Monitor,1463
4960,2024-03-17,184,18,Mesa,930
4961,2024-02-08,169,3,Mouse,276
4962,2024-02-27,119,10,Cadeira,953
4963,2024-01-19,100,11,Monitor,1572
4964,2024-03-28,41,19,Mesa,865
4965,2024-04-22,4,14,Monitor,1481
4966,2024-03-17,185,11,Mouse,92
4967,2024-03-17,158,4,Cadeira,851
4968,2024-01-28,88,6,Monitor,1611
4969,2024-03-06,84,17,Monitor,1547
4970,2024-01-10,46,19,Notebook,3593
4971,2024-05-05,184,13,Monitor,1611
4972,2024-02-27,159,10,Notebook,3553
4973,2024-05-21,88,11,Cadeira,875
4974,2024-05-04,7,6,Mesa,1048
4975,2024-04-21,77,2,Mesa,1010
4976,2024-03-24,182,1,Cadeira,817
4977,2024-05-22,136,11,Cadeira,920
4978,2024-04-05,183,16,Teclado,213
4979,2024-02-02,197,3,Cadeira,993
4980,2024-05-24,172,5,Monitor,1520
4981,2024-05-31,141,15,Mesa,867
4982,2024-06-06,93,15,Mouse,265
4983,2024-05-20,20,4,Mesa,962
4984,2024-02-16,78,4,Notebook,3574
4985,2024-04-21,160,8,Mesa,976
4986,2024-05-23,188,7,Teclado,210
4987,2024-02-12,178,17,Cadeira,824
4988,2024-01-08,27,15,Cadeira,856
4989,2024-01-03,120,5,Mesa,997
4990,2024-05-04,25,13,Mouse,208
4991,2024-01-12,52,4,Mouse,276
4992,2024-03-24,196,17,Teclado,323
4993,2024-01-16,21,17,Notebook,3641
4994,2024-03-18,18,14,Mesa,930
4995,2024-02-28,39,14,Cadeira,975
4996,2024-06-25,15,17,Mesa,1091
4997,2024-03-03,53,8,Teclado,389
4998,2024-02-18,38,2,Monitor,1653
4999,2024-02-20,176,13,Monitor,1555
5000,2024-02-02,52,16,Teclado,177
